row,title,url,doi,domain,publisher_hint,access_group,item_kind_hint,tags,evaluation,inspiration,author_info,features,conclusions,useful_figures_data,notes
219,使用变异函数方法对天然岩石节理粗糙度的非平稳性、非均质性、尺度效应和各向异性研究 |工程地质与环境通报,https://link.springer.com/article/10.1007/s10064-021-02321-3?fromPaywallRec=false,10.1007/s10064-021-02321-3,link.springer.com,Springer,auto_pdf_candidate,article_candidate,,杜时贵团队提出了他们的粗糙度计算公式，基于分形维数的,,,“变异函数方法是准确量化粗糙度的最佳方法之一。结果还表明 DxKv是可用于精确粗糙度量化的可靠参数。”,,,"评价: 杜时贵团队提出了他们的粗糙度计算公式，基于分形维数的
特点: “变异函数方法是准确量化粗糙度的最佳方法之一。结果还表明 DxKv是可用于精确粗糙度量化的可靠参数。”"
220,使用粗糙度参数确定关节粗糙度系数 |岩石力学和岩石工程,https://link.springer.com/article/10.1007/s00603-013-0535-z,10.1007/s00603-013-0535-z,link.springer.com,Springer,auto_pdf_candidate,article_candidate,计算公式有参考价值,基于巴顿给的那些曲线，综述了各种情况，给出了不同采样间距下，各种参数与JRC的关系,,,“但是，需要注意的是，Z 2仅凭这些值不足以评估节理粗糙度，因为这些值随采样间隔而变化（Yu 和 Vayssade 1991;Chun 和 Kim 2001 年）。”,“Z2会随着采样间距的增大而减小”,,"标记: 计算公式有参考价值
评价: 基于巴顿给的那些曲线，综述了各种情况，给出了不同采样间距下，各种参数与JRC的关系
特点: “但是，需要注意的是，Z 2仅凭这些值不足以评估节理粗糙度，因为这些值随采样间隔而变化（Yu 和 Vayssade 1991;Chun 和 Kim 2001 年）。”
结论: “Z2会随着采样间距的增大而减小”"
221,基于模糊综合评价的天然岩石节理剪切相关粗糙度分类与强度模型 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1365160920309163?via=ihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,赵延林,采用模糊评价的方式，研究了粗糙度与剪切强度之间的关系,,,,,,"标记: 赵延林
评价: 采用模糊评价的方式，研究了粗糙度与剪切强度之间的关系"
222,岩石裂缝表面节理粗糙度系数与分形维数的关系 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1365160915000143?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,李彦容,研究了三种分形维数的计算方法以及用于评估JRC 的准确性,,,,,,"标记: 李彦容
评价: 研究了三种分形维数的计算方法以及用于评估JRC 的准确性"
223,裂缝表面粗糙度在裂隙岩石中宏观流体流动和传热中的作用 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1365160916300879?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,赵志宏团队,离散裂隙网络考虑裂缝粗糙度的渗流和传热模拟研究,,,,,,"标记: 赵志宏团队
评价: 离散裂隙网络考虑裂缝粗糙度的渗流和传热模拟研究"
224,新的二维不连续性粗糙度参数及其与JRC的相关性 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1365160910001036?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,提到了粗糙度的方向性（各向异性）,很早就提出了粗糙度的方向性，并且指出最大粗糙度和最小粗糙度的比值可以用来衡量粗糙度的各向异性的程度。,,,只是简单的提了一下粗糙度的各向异性分析，我觉得不仅要考虑比值大小，还要考虑绝对值的大小，以及与剪切方向的关系，总之考虑的因素要多一点，在这个上面继续做一点文章,,,"标记: 提到了粗糙度的方向性（各向异性）
评价: 很早就提出了粗糙度的方向性，并且指出最大粗糙度和最小粗糙度的比值可以用来衡量粗糙度的各向异性的程度。
特点: 只是简单的提了一下粗糙度的各向异性分析，我觉得不仅要考虑比值大小，还要考虑绝对值的大小，以及与剪切方向的关系，总之考虑的因素要多一点，在这个上面继续做一点文章"
225,接头粗糙度系数 （JRC） 的研究进展及其工程应用 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1674775523000550?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,JRC的各向异性已经被研究的非常多了,要研究JRC方向性，必须仔细参考这篇文章的图和内容,,,,,,"标记: JRC的各向异性已经被研究的非常多了
评价: 要研究JRC方向性，必须仔细参考这篇文章的图和内容"
226,三维激光扫描揭示的节理粗糙度系数的几何异质性 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S001379521930314X,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,讨论了采样间距对JRC的影响；讨论了粗糙度各向异性的相关内容,感觉研究做了一半，只发现采样间距越小，JRC越大，也没给出个更深入的解释或者应该怎么处理,,,分形维数和JRC的计算用了谢和平的方法：,,,"标记: 讨论了采样间距对JRC的影响；讨论了粗糙度各向异性的相关内容
评价: 感觉研究做了一半，只发现采样间距越小，JRC越大，也没给出个更深入的解释或者应该怎么处理
特点: 分形维数和JRC的计算用了谢和平的方法："
227,估算岩石断裂表面粗糙度系数的不确定性 |工程地质与环境通报,https://link.springer.com/article/10.1007/s10064-016-0994-z?fromPaywallRec=false,10.1007/s10064-016-0994-z,link.springer.com,Springer,auto_pdf_candidate,article_candidate,,综述了很多方法对JRC计算的公式，讨论了采样间距对计算结果的影响,,,“本研究基于从文献中检索到的 223 个岩石节理剖面。在这些概况中，112 个用于研究根据不同 SI 定量估计 JRC 的不确定性，而 111 个用于研究视觉估计的不确定性。得出以下结论：”,,,"评价: 综述了很多方法对JRC计算的公式，讨论了采样间距对计算结果的影响
特点: “本研究基于从文献中检索到的 223 个岩石节理剖面。在这些概况中，112 个用于研究根据不同 SI 定量估计 JRC 的不确定性，而 111 个用于研究视觉估计的不确定性。得出以下结论：”"
228,岩石裂缝的三维节理粗糙度系数值的估算 |工程地质与环境通报,https://link.springer.com/article/10.1007/s10064-017-1150-0,10.1007/s10064-017-1150-0,link.springer.com,Springer,auto_pdf_candidate,article_candidate,综述了3D-JRC的发展历程，给出了3D-JRC的计算公式,,,,,,,标记: 综述了3D-JRC的发展历程，给出了3D-JRC的计算公式
229,一种估算岩体中不连续面的 2D 节理粗糙度系数的新方法 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1365160914002500?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,给出了在Z2基础上改进的JRC计算方法,,,,,,,标记: 给出了在Z2基础上改进的JRC计算方法
230,循环加热和空气冷却处理下花岗岩裂缝的剪切性能变化 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1674775524001161?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,高温后缓慢冷却，最多80次循环，然后做直剪试验，分析粗糙度变化与热循环之间的关系,,,,,,,标记: 高温后缓慢冷却，最多80次循环，然后做直剪试验，分析粗糙度变化与热循环之间的关系
234,基于大型天然岩石痕迹数据集的 JRC 计算统计方法和分形方法的比较评价 |岩石力学和岩石工程,https://link.springer.com/article/10.1007/s00603-020-02348-0,10.1007/s00603-020-02348-0,link.springer.com,Springer,auto_pdf_candidate,article_candidate,粗糙度计算“去势”处理、1mm插值采样,,,,,,,标记: 粗糙度计算“去势”处理、1mm插值采样
245,RJNS3D的相关文献,,,,unknown,title_or_note_only,article_candidate,,,,,,,,
246,基于分形理论的采矿诱导裂缝网络重建和各向异性采矿增强渗透率评估 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1674775524003950,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,基于RJNS3D重建裂缝模型的全过程,,,,,,评价: 基于RJNS3D重建裂缝模型的全过程
254,储层岩石在热-机械耦合条件下的热特性及其对地热系统性能的影响 |岩石力学和岩石工程,https://link.springer.com/article/10.1007/s00603-025-04587-5,10.1007/s00603-025-04587-5,link.springer.com,Springer,auto_pdf_candidate,article_candidate,花岗岩的传热参数,测试了 不同压力、不同温度下的共和花岗岩、康定花岗岩和松辽砂岩 的热物性参数。也做了热流固耦合，研究了热物性参数对采热寿命、储层应力场的影响,,,传热学参数的测试比较详细,,,"标记: 花岗岩的传热参数
评价: 测试了 不同压力、不同温度下的共和花岗岩、康定花岗岩和松辽砂岩 的热物性参数。也做了热流固耦合，研究了热物性参数对采热寿命、储层应力场的影响
特点: 传热学参数的测试比较详细"
255,基于 100 次剪切试验和 PSO-RBF 神经网络的表面形貌评估方法 |岩石力学和岩石工程,https://link.springer.com/article/10.1007/s00603-025-04566-w,10.1007/s00603-025-04566-w,link.springer.com,Springer,auto_pdf_candidate,article_candidate,不同的JRC参数的缺点；3D雕刻粗糙面剪切试验；神经网络多参数判断JRC值,Z2 sf Rp等等参数可以分为 角度型参数和高度型参数，角度类型参数的预测结果明显优于高度类型参数,,,,,,"标记: 不同的JRC参数的缺点；3D雕刻粗糙面剪切试验；神经网络多参数判断JRC值
评价: Z2 sf Rp等等参数可以分为 角度型参数和高度型参数，角度类型参数的预测结果明显优于高度类型参数"
256,液氮冷却冲击作用下高温花岗闪长岩的损伤机理及渗透率演化 |岩石力学和岩石工程,https://link.springer.com/article/10.1007/s00603-025-04520-w,10.1007/s00603-025-04520-w,link.springer.com,Springer,auto_pdf_candidate,article_candidate,比较常规,200-600℃高温花岗岩在液氮中冷却以后的：显微破坏情况、体积密度、渗透性、力学强度、波速数据。可供参考,实时体积的测量：未处理、实时高温、实时低温、冷却过程的体积变化和质量变化：应该搞一个绝热的垫板，否则会影响秤的准确性,,,,,"标记: 比较常规
评价: 200-600℃高温花岗岩在液氮中冷却以后的：显微破坏情况、体积密度、渗透性、力学强度、波速数据。可供参考
启发: 实时体积的测量：未处理、实时高温、实时低温、冷却过程的体积变化和质量变化：应该搞一个绝热的垫板，否则会影响秤的准确性"
257,考虑采样方法和几何特性，重新审视尺度对节理粗糙度系数和剪切强度的影响 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1674775524004104,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,PFC模拟粗糙剪切；,提出了移动窗口采样代替传统的缩放窗口采样，使得不同尺度下的粗糙度值差异不那么大；后面又进行了PFC剪切模拟，研究了粗糙度与剪切之间的关系,需要再仔细看看参考一下,,,,,"标记: PFC模拟粗糙剪切；
评价: 提出了移动窗口采样代替传统的缩放窗口采样，使得不同尺度下的粗糙度值差异不那么大；后面又进行了PFC剪切模拟，研究了粗糙度与剪切之间的关系
启发: 需要再仔细看看参考一下"
258,单轴压缩作用下花岗岩的温度依赖性声发射特性及统计本构模型 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1674775524003664,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,加热-自然冷却以后的单轴压缩力学强度、波速、声发射,试验普通，引用整理的数据不少，可供参考；讨论了力学损伤和热损伤，可参考,,,,,,"标记: 加热-自然冷却以后的单轴压缩力学强度、波速、声发射
评价: 试验普通，引用整理的数据不少，可供参考；讨论了力学损伤和热损伤，可参考"
259,基于遗传算法优化的反向传播神经网络，用于岩石节理粗糙度评估 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1674775524005602,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,GABP神经网络的JRC预测,有具体流程，看着很细但是好像又不是很细,,,,,,"标记: GABP神经网络的JRC预测
评价: 有具体流程，看着很细但是好像又不是很细"
267,岩芯,,,,unknown,title_or_note_only,article_candidate,,,,,,,,
269,通过将扫描圆技术应用于钻孔电视机的图像来表征花岗岩的节理粗糙度 |岩石力学和岩石工程,https://link.springer.com/article/10.1007/s00603-011-0134-9,10.1007/s00603-011-0134-9,link.springer.com,Springer,auto_pdf_candidate,article_candidate,,这篇文章非常好，整体工作是基于钻孔录像获得的井壁裂缝轨迹，以及取芯的粗糙面进行的，提到了断面粗糙度的方向性，涉及到了计算粗糙度分形的方法，讨论了裂缝断面轨迹和断面粗糙度之间的关系，这个思路非常好，期望通过裂缝轨迹来预估断面粗糙度，我的工作也可以沿着这样的方向做,,,钻孔录像获得裂缝轨迹、计算轨迹分形维数、计算断面粗糙度、讨论轨迹粗糙度和断面粗糙度的关系,这个研究非常有意思！,,"评价: 这篇文章非常好，整体工作是基于钻孔录像获得的井壁裂缝轨迹，以及取芯的粗糙面进行的，提到了断面粗糙度的方向性，涉及到了计算粗糙度分形的方法，讨论了裂缝断面轨迹和断面粗糙度之间的关系，这个思路非常好，期望通过裂缝轨迹来预估断面粗糙度，我的工作也可以沿着这样的方向做
特点: 钻孔录像获得裂缝轨迹、计算轨迹分形维数、计算断面粗糙度、讨论轨迹粗糙度和断面粗糙度的关系
结论: 这个研究非常有意思！"
270,使用新型集成直径型芯变形和超声分析确定 3D 应力状态 |岩石力学和岩石工程,https://link.springer.com/article/10.1007/s00603-025-04427-6,10.1007/s00603-025-04427-6,link.springer.com,Springer,auto_pdf_candidate,article_candidate,DCDA方法，在引言中有表述,"内容：常见的DCDA方法是判断垂直于钻进方向上，岩芯直径的微小变化，来评估地应力。但是这种方法只适用于二维平面，本研究结合超声测量，确定了空间倾角，实现了3D的地应力估计。
具体的，是在钻孔岩芯上，按照不同的角度钻取更多非常小直径的岩芯，进行单轴压缩测试和波速测试。
最后，结合工程上获得的地应力结果，验证了本方法的准确性",DCDA其实是直径的变化，与马鞍状轨迹的关系？可以根据点云数据测一下（直接捕获点云的外轮廓信息，钻进方向来定向（侧面垂直的两个点），将点云投影到垂直于钻进方向的平面上）,,,,,"标记: DCDA方法，在引言中有表述
评价: 内容：常见的DCDA方法是判断垂直于钻进方向上，岩芯直径的微小变化，来评估地应力。但是这种方法只适用于二维平面，本研究结合超声测量，确定了空间倾角，实现了3D的地应力估计。
具体的，是在钻孔岩芯上，按照不同的角度钻取更多非常小直径的岩芯，进行单轴压缩测试和波速测试。
最后，结合工程上获得的地应力结果，验证了本方法的准确性
启发: DCDA其实是直径的变化，与马鞍状轨迹的关系？可以根据点云数据测一下（直接捕获点云的外轮廓信息，钻进方向来定向（侧面垂直的两个点），将点云投影到垂直于钻进方向的平面上）"
271,使用直径岩芯变形测定采矿引起的应力 |国际煤炭科学与技术杂志,https://link.springer.com/article/10.1007/s40789-022-00549-2,10.1007/s40789-022-00549-2,link.springer.com,Springer,auto_pdf_candidate,article_candidate,应该也是DCDA方法，测试岩芯直径变形的方法一样,同样是测直径变形情况，结合USC数据，估计地应力情况,设计不同围压、温度、矿物、原生层理、情况下，微型钻孔取芯，分析饼化情况，分析表面粗糙度,,,,,"标记: 应该也是DCDA方法，测试岩芯直径变形的方法一样
评价: 同样是测直径变形情况，结合USC数据，估计地应力情况
启发: 设计不同围压、温度、矿物、原生层理、情况下，微型钻孔取芯，分析饼化情况，分析表面粗糙度"
272,利用岩心直径变形估算采矿工作面应力的方法 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1365160922002660,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,和上一篇”使用直径岩芯变形测定采矿引起的应力“内容大致相同，但是这俩研究主要研究水平方向的钻孔岩芯变形,,,,,,,标记: 和上一篇”使用直径岩芯变形测定采矿引起的应力“内容大致相同，但是这俩研究主要研究水平方向的钻孔岩芯变形
273,基于直径岩心变形技术的采矿前沿稳定性评价实用方法,https://www.mdpi.com/2075-163X/14/4/385,,www.mdpi.com,MDPI,auto_pdf_candidate,article_candidate,同上，加了模拟,,,,,,,标记: 同上，加了模拟
274,用于采矿诱导应力估计的直径型芯变形技术验证：案例研究 |岩石力学和岩石工程,https://link.springer.com/article/10.1007/s00603-024-03866-x,10.1007/s00603-024-03866-x,link.springer.com,Springer,auto_pdf_candidate,article_candidate,同上，主要是工程数据分析,,,,,,,标记: 同上，主要是工程数据分析
275,用于原位应力估计的直径型芯变形分析 （DCDA） 和裂缝表面形态的评估 |岩石力学和岩石工程,https://link.springer.com/article/10.1007/s00603-025-04512-w?fromPaywallRec=false,10.1007/s00603-025-04512-w,link.springer.com,Springer,auto_pdf_candidate,article_candidate,DCDA+表面粗糙度,"DCDA方法在测量出直径的变化再结合杨氏模量和泊松比，就能估算地应力
讨论部分：地应力大小和方向的估计","他没有用表面形貌做粗糙度的数据
这篇论文的参考文献非常值得仔细分析","Qingsen Meng, Yanjun Shang, Jianjun Chi, Shengwen Qi, Muhammad Hasan & Xuetao Yi",1：”因为裂缝表面的各向异性在小于 0.4-0.5 毫米的尺度上消失：,断层开槽的最小尺度 |地质学 |地球科学世界,,"标记: DCDA+表面粗糙度
评价: DCDA方法在测量出直径的变化再结合杨氏模量和泊松比，就能估算地应力
讨论部分：地应力大小和方向的估计
启发: 他没有用表面形貌做粗糙度的数据
这篇论文的参考文献非常值得仔细分析
作者信息: Qingsen Meng, Yanjun Shang, Jianjun Chi, Shengwen Qi, Muhammad Hasan & Xuetao Yi
特点: 1：”因为裂缝表面的各向异性在小于 0.4-0.5 毫米的尺度上消失：
结论: 断层开槽的最小尺度 |地质学 |地球科学世界"
276,,,,,unknown,title_or_note_only,article_candidate,,,,,2：弹性各向异性可以通过垂直于核心轴的 P 波速度的圆周变化来识别。如果这种各向异性很明显，例如，最大 P 波速度超过最小 20% 或更多，则不应将 DCDA 应用于核心样品,一种用于原位应力测量的岩心直径变形分析新方法 - ScienceDirect,,"特点: 2：弹性各向异性可以通过垂直于核心轴的 P 波速度的圆周变化来识别。如果这种各向异性很明显，例如，最大 P 波速度超过最小 20% 或更多，则不应将 DCDA 应用于核心样品
结论: 一种用于原位应力测量的岩心直径变形分析新方法 - ScienceDirect"
277,用于估计原位应力的岩心盘随机分析 |岩石力学和岩石工程,https://link.springer.com/article/10.1007/s00603-009-0051-3,10.1007/s00603-009-0051-3,link.springer.com,Springer,auto_pdf_candidate,article_candidate,非常重要，分析岩芯饼的厚度,没有尝试区分自然裂缝和钻井诱发的裂缝，因为声学井筒扫描表明，绝大多数岩心压裂是钻井诱发的。例如，即使在最浅、岩芯裂缝最少的区域，岩心也出现了 275 处裂缝，而在声学扫描的同一截面中可以看到 40 处。因此，作为上限，天然裂缝将占岩心中观察到的裂缝总数的 15% 以下。在许多情况下，它会明显减少。事实上，在井筒扫描中，相对于天然裂缝，岩心压裂的普遍性可能会使任何将岩心盘与天然裂缝联系起来的尝试都变得徒劳无功。,我可以研究岩心饼化前后的距离变化、研究不同的饼化厚度与矿物成分、力学强度之间的关系（这就涉及到另一个问题，微小的样本的力学强度测试是否合理？）,Andrew P. Bunger,,,,"标记: 非常重要，分析岩芯饼的厚度
评价: 没有尝试区分自然裂缝和钻井诱发的裂缝，因为声学井筒扫描表明，绝大多数岩心压裂是钻井诱发的。例如，即使在最浅、岩芯裂缝最少的区域，岩心也出现了 275 处裂缝，而在声学扫描的同一截面中可以看到 40 处。因此，作为上限，天然裂缝将占岩心中观察到的裂缝总数的 15% 以下。在许多情况下，它会明显减少。事实上，在井筒扫描中，相对于天然裂缝，岩心压裂的普遍性可能会使任何将岩心盘与天然裂缝联系起来的尝试都变得徒劳无功。
启发: 我可以研究岩心饼化前后的距离变化、研究不同的饼化厚度与矿物成分、力学强度之间的关系（这就涉及到另一个问题，微小的样本的力学强度测试是否合理？）
作者信息: Andrew P. Bunger"
278,Lac du Bonnet 花岗岩的岩心盘及其与应力大小的关系 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1365160909001749?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,非常重要，分析了岩芯饼化厚度与应力之间的关系,根据岩芯饼归一化厚度（厚度与直径的关系），划分了不同的饼化级别与应力条件的关系,,S.S. Lim，C.D. Martin,,,,"标记: 非常重要，分析了岩芯饼化厚度与应力之间的关系
评价: 根据岩芯饼归一化厚度（厚度与直径的关系），划分了不同的饼化级别与应力条件的关系
作者信息: S.S. Lim，C.D. Martin"
279,通过实验室测试对钻孔引起的岩芯损伤进行定量研究 |Acta Geotechnica,https://link.springer.com/article/10.1007/s11440-023-01917-1?fromPaywallRec=false,10.1007/s11440-023-01917-1,link.springer.com,Springer,auto_pdf_candidate,article_candidate,研究非常全面，在不同围压下进行花岗岩钻孔，研究岩芯饼化情况。,研究工作量很大，围压钻孔试验+单轴压缩力学试验+显微镜下裂缝分析,他没考虑温度、原生层理分布的影响,"Zhiheng Chen, Guan Rong, Junsong Quan & Lida Xu",,,,"标记: 研究非常全面，在不同围压下进行花岗岩钻孔，研究岩芯饼化情况。
评价: 研究工作量很大，围压钻孔试验+单轴压缩力学试验+显微镜下裂缝分析
启发: 他没考虑温度、原生层理分布的影响
作者信息: Zhiheng Chen, Guan Rong, Junsong Quan & Lida Xu"
280,"松科2号井在4,500 m以下深度提取的岩心的盘片行为及机理 - ScienceDirect",https://www.sciencedirect.com/science/article/pii/S1365160921003580?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,钻井概况——饼化特征概述——饼化表面形貌扫描——饼化完整性系数——数值模拟结合松辽盆地地应力数据分析,"他这个饼化完整性分析存疑。
不过他似乎研究了距离圆心不同位置的区域的粗糙度，我可以参考这个思路","高明中一个 b,郝海春一个,薛守宁c,佟璐 一个 b,崔鹏飞一个,高亚男d,谢静b,杨本高一个 b,谢和平一个 b",,,,"评价: 钻井概况——饼化特征概述——饼化表面形貌扫描——饼化完整性系数——数值模拟结合松辽盆地地应力数据分析
启发: 他这个饼化完整性分析存疑。
不过他似乎研究了距离圆心不同位置的区域的粗糙度，我可以参考这个思路
作者信息: 高明中一个 b,郝海春一个,薛守宁c,佟璐 一个 b,崔鹏飞一个,高亚男d,谢静b,杨本高一个 b,谢和平一个 b"
281,岩芯钻探引起的岩心直径变形和断裂的数值模拟 |阿拉伯地球科学杂志,https://link.springer.com/article/10.1007/s12517-021-09378-0?fromPaywallRec=false,10.1007/s12517-021-09378-0,link.springer.com,Springer,auto_pdf_candidate,article_candidate,结合DCDA的方法，通过abaqus数值模拟，研究了矿物各向异性对DCDA应力估计的影响,简单参考,如何模拟饼化的开裂？我记得有一篇类似论文,,,,,"标记: 结合DCDA的方法，通过abaqus数值模拟，研究了矿物各向异性对DCDA应力估计的影响
评价: 简单参考
启发: 如何模拟饼化的开裂？我记得有一篇类似论文"
282,瑞士巴塞尔地热钻孔 4.9 km 深岩芯的直径岩芯变形评估和圆盘分析及其原位应力估计和应用 |岩石力学和岩石工程,https://link.springer.com/article/10.1007/s00603-021-02631-8?fromPaywallRec=false,10.1007/s00603-021-02631-8,link.springer.com,Springer,auto_pdf_candidate,article_candidate,非常重要的论文，讨论部分要好好看,"basel-1钻井的概况（位置及周边情况、岩性情况、力学强度测试结果）——DCDA测量（对比了CMM方法与点云扫描方法的差异，证明点云扫描的精度足够）、饼化轨迹分析、不同方向波速测量、和数值模拟。
数值模拟研究了各向同性、各向异性对DCDA结果的影响，结果证明各向异性显著影响DCDA准确性","当前的DCDA方法只针对均质岩石材料，对于非均质的还没有好的解决办法
现在是应力释放研究DCDA，我能不能用加载研究？但是好像不行，力没有办法均匀加载，也就是没有办法获得加载以后的圆的变形情况
另外，现在马鞍状表面粗糙形貌的研究有点问题，没人关注大波和小波的影响。我后续可以分析不同半径处、去波情况对粗糙度的影响",Martin Ziegler & Benoît Valley,"""使用 Basel-1 核心时，我们从核心指标估计应力方向的能力是有限的，因为 Basel-1 核心没有定向。但是，我们可以探索独立估计量之间的相对一致性。""",,,"标记: 非常重要的论文，讨论部分要好好看
评价: basel-1钻井的概况（位置及周边情况、岩性情况、力学强度测试结果）——DCDA测量（对比了CMM方法与点云扫描方法的差异，证明点云扫描的精度足够）、饼化轨迹分析、不同方向波速测量、和数值模拟。
数值模拟研究了各向同性、各向异性对DCDA结果的影响，结果证明各向异性显著影响DCDA准确性
启发: 当前的DCDA方法只针对均质岩石材料，对于非均质的还没有好的解决办法
现在是应力释放研究DCDA，我能不能用加载研究？但是好像不行，力没有办法均匀加载，也就是没有办法获得加载以后的圆的变形情况
另外，现在马鞍状表面粗糙形貌的研究有点问题，没人关注大波和小波的影响。我后续可以分析不同半径处、去波情况对粗糙度的影响
作者信息: Martin Ziegler & Benoît Valley
特点: ""使用 Basel-1 核心时，我们从核心指标估计应力方向的能力是有限的，因为 Basel-1 核心没有定向。但是，我们可以探索独立估计量之间的相对一致性。"""
283,通过 X 射线 CT 成像进行深岩芯直径变形和节理粗糙度评估的应力估计,https://www.mdpi.com/1424-8220/20/23/6802,,www.mdpi.com,MDPI,auto_pdf_candidate,article_candidate,CT扫描、DCDA、表面粗糙度方向,基于CT数据研究了DCDA和表面粗糙度，讨论了DCDA应力方向性与表面粗糙方向性的差异与关系,,"Hanna Kim 1,Melvin B. Diaz 2,*,Joo Yeon Kim 2,Yong-Bok Jung 1 andKwang Yeom Kim 2,*",Yeo 等人，41显示关节平面中的流体流动可以是各向异性的，在垂直于剪切位移的方向上流动更多  ？？？,剪切位移对岩石裂缝孔径和渗透率的影响 - ScienceDirect,,"标记: CT扫描、DCDA、表面粗糙度方向
评价: 基于CT数据研究了DCDA和表面粗糙度，讨论了DCDA应力方向性与表面粗糙方向性的差异与关系
作者信息: Hanna Kim 1,Melvin B. Diaz 2,*,Joo Yeon Kim 2,Yong-Bok Jung 1 andKwang Yeom Kim 2,*
特点: Yeo 等人，41显示关节平面中的流体流动可以是各向异性的，在垂直于剪切位移的方向上流动更多  ？？？
结论: 剪切位移对岩石裂缝孔径和渗透率的影响 - ScienceDirect"
284,利用X射线计算机断层扫描技术表征深岩心中开放和封闭岩石节理的表面粗糙度 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1365160917301594?via=ihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,CT扫描岩芯，分析粗糙度，粗糙度方向性,采样区域大小与JRC、JRC各向异性,,,,,,"标记: CT扫描岩芯，分析粗糙度，粗糙度方向性
评价: 采样区域大小与JRC、JRC各向异性"
290,使用不同冷却介质进行热处理后花岗岩的物理力学性能 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1674775524005146,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,花岗岩 不同冷却介质冷却,实验做得很全，但是数据分析很浅,可以参考他的一些数据,"Haiyan Zhu a b, Zixi Jiao a b, Peng Zhao c, Xuanhe Tang a b, Shijie Chen a b, Lei Tao a b",,,,"标记: 花岗岩 不同冷却介质冷却
评价: 实验做得很全，但是数据分析很浅
启发: 可以参考他的一些数据
作者信息: Haiyan Zhu a b, Zixi Jiao a b, Peng Zhao c, Xuanhe Tang a b, Shijie Chen a b, Lei Tao a b"
